Symbol,NSE Symbol,Company Name,ISIN,SERIES,Market Cap,Market Cap Rank
UCOBANK.NS,UCOBANK,UCO Bank,INE691A01018,EQ,319507955712.0,280
NETWEB.NS,NETWEB,Netweb Technologies India Limited,INE0NT901020,EQ,316424585216.0,281
SAILIFE.NS,SAILIFE,Sai Life Sciences Limited,INE570L01029,EQ,315285733376.0,282
KIRLOSENG.NS,KIRLOSENG,Kirloskar Oil Engines Limited,INE146L01010,EQ,308953219072.0,283
KIMS.NS,KIMS,Krishna Institute of Medical Sciences Limited,INE967H01025,EQ,308507115520.0,284
NIACL.NS,NIACL,The New India Assurance Company Limited,INE470Y01017,EQ,307088326656.0,285
SHYAMMETL.NS,SHYAMMETL,Shyam Metalics and Energy Limited,INE810G01011,EQ,306103549952.0,286
PNBHOUSING.NS,PNBHOUSING,PNB Housing Finance Limited,INE572E01012,EQ,305114513408.0,287
BLUESTARCO.NS,BLUESTARCO,Blue Star Limited,INE472A01039,EQ,304277618688.0,288
ABSLAMC.NS,ABSLAMC,Aditya Birla Sun Life AMC Limited,INE404A01024,EQ,303218786304.0,289
GRSE.NS,GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,EQ,299312906240.0,290
AEGISVOPAK.NS,AEGISVOPAK,Aegis Vopak Terminals Limited,INE0INX01018,EQ,299046928384.0,291
RUBICON.NS,RUBICON,Rubicon Research Limited,INE506V01022,EQ,297892249600.0,292
NEULANDLAB.NS,NEULANDLAB,Neuland Laboratories Limited,INE794A01010,EQ,297717563392.0,293
DHOOTTRANS.NS,DHOOTTRANS,Dhoot Transmission Limited,INE01NH01023,EQ,297596977152.0,294
CDSL.NS,CDSL,Central Depository Services (India) Limited,INE736A01011,EQ,295672283136.0,295
IKS.NS,IKS,Inventurus Knowledge Solutions Limited,INE115Q01022,EQ,295588626432.0,296
MRPL.NS,MRPL,Mangalore Refinery and Petrochemicals Limited,INE103A01014,EQ,295365476352.0,297
LICHSGFIN.NS,LICHSGFIN,LIC Housing Finance Limited,INE115A01026,EQ,294283706368.0,298
ZFCVINDIA.NS,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,INE342J01019,EQ,292252549120.0,299
CRAFTSMAN.NS,CRAFTSMAN,Craftsman Automation Limited,INE00LO01017,EQ,290784968704.0,300
PPLPHARMA.NS,PPLPHARMA,Piramal Pharma Limited,INE0DK501011,EQ,289755037696.0,301
SCHNEIDER.NS,SCHNEIDER,Schneider Electric Infrastructure Limited,INE839M01018,EQ,287379128320.0,302
REDINGTON.NS,REDINGTON,Redington Limited,INE891D01026,EQ,286129422336.0,303
SYRMA.NS,SYRMA,Syrma SGS Technology Limited,INE0DYJ01015,EQ,283987017728.0,304
CHOLAHLDNG.NS,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,INE149A01033,EQ,281440845824.0,305
APOLLOTYRE.NS,APOLLOTYRE,Apollo Tyres Limited,INE438A01022,EQ,280549818368.0,306
IIFL.NS,IIFL,IIFL Finance Limited,INE530B01024,EQ,280372150272.0,307
ACMESOLAR.NS,ACMESOLAR,Acme Solar Holdings Limited,INE622W01025,EQ,278066954240.0,308
CENTRALBK.NS,CENTRALBK,Central Bank of India,INE483A01010,EQ,276429799424.0,309
TVSHLTD.NS,TVSHLTD,TVS Holdings Limited,INE105A01035,EQ,272121806848.0,310
BANDHANBNK.NS,BANDHANBNK,Bandhan Bank Limited,INE545U01014,EQ,271069511680.0,311
AMBER.NS,AMBER,Amber Enterprises India Limited,INE371P01015,EQ,270680113152.0,312
ACUTAAS.NS,ACUTAAS,Acutaas Chemicals Limited,INE00FF01025,EQ,268668272640.0,313
ANGELONE.NS,ANGELONE,Angel One Limited,INE732I01021,EQ,268624101376.0,314
ITI.NS,ITI,ITI Limited,INE248A01017,EQ,265265709056.0,315
KAYNES.NS,KAYNES,Kaynes Technology India Limited,INE918Z01012,EQ,265065005056.0,316
PGHH.NS,PGHH,Procter & Gamble Hygiene and Health Care Limited,INE179A01014,EQ,262672269312.0,317
HATSUN.NS,HATSUN,Hatsun Agro Product Limited,INE473B01035,EQ,261963120640.0,318
DATAPATTNS.NS,DATAPATTNS,Data Patterns (India) Limited,INE0IX101010,EQ,258914648064.0,319
SUMICHEM.NS,SUMICHEM,Sumitomo Chemical India Limited,INE258G01013,EQ,258482601984.0,320
METROBRAND.NS,METROBRAND,Metro Brands Limited,INE317I01021,EQ,255337611264.0,321
SJVN.NS,SJVN,SJVN Limited,INE002L01015,EQ,254965088256.0,322
AWL.NS,AWL,AWL Agri Business Limited,INE699H01024,EQ,253545037824.0,323
SUNDRMFAST.NS,SUNDRMFAST,Sundram Fasteners Limited,INE387A01021,EQ,252154036224.0,324
MSUMI.NS,MSUMI,Motherson Sumi Wiring India Limited,INE0FS801015,EQ,250278936576.0,325
CGCL.NS,CGCL,Capri Global Capital Limited,INE180C01042,EQ,248216502272.0,326
URBANCO.NS,URBANCO,Urban Company Limited,INE0CAZ01013,EQ,247990501376.0,327
ACC.NS,ACC,ACC Limited,INE012A01025,EQ,245325283328.0,328
ASAHIINDIA.NS,ASAHIINDIA,Asahi India Glass Limited,INE439A01020,EQ,242869141504.0,329
GODIGIT.NS,GODIGIT,Go Digit General Insurance Limited,INE03JT01014,EQ,242542313472.0,330
IFCI.NS,IFCI,IFCI Limited,INE039A01010,EQ,242380505088.0,331
GABRIEL.NS,GABRIEL,Gabriel India Limited,INE524A01029,EQ,242379767808.0,332
SANSERA.NS,SANSERA,Sansera Engineering Limited,INE953O01021,EQ,240815374336.0,333
DEEPAKNTR.NS,DEEPAKNTR,Deepak Nitrite Limited,INE288B01029,EQ,240447291392.0,334
GUJENERGY.NS,GUJENERGY,GUJARAT ENERGY LIMITED,INE844O01030,EQ,239061221376.0,335
GILLETTE.NS,GILLETTE,Gillette India Limited,INE322A01010,EQ,238393442304.0,336
TIMKEN.NS,TIMKEN,Timken India Limited,INE325A01013,EQ,236923977728.0,337
KPIL.NS,KPIL,Kalpataru Projects International Limited,INE220B01022,EQ,236741984256.0,338
JYOTICNC.NS,JYOTICNC,Jyoti CNC Automation Limited,INE980O01024,EQ,236383584256.0,339
NBCC.NS,NBCC,NBCC (India) Limited,INE095N01031,EQ,236250005504.0,340
TDPOWERSYS.NS,TDPOWERSYS,TD Power Systems Limited,INE419M01035,EQ,235186290688.0,341
KIOCL.NS,KIOCL,KIOCL Limited,INE880L01014,EQ,234926178304.0,342
IRB.NS,IRB,IRB Infrastructure Developers Limited,INE821I01022,EQ,230327451648.0,343
TATAELXSI.NS,TATAELXSI,Tata Elxsi Limited,INE670A01012,EQ,229573885952.0,344
PFOCUS.NS,PFOCUS,Prime Focus Limited,INE367G01038,EQ,229271027712.0,345
FORCEMOT.NS,FORCEMOT,FORCE MOTORS LTD,INE451A01017,EQ,228871667712.0,346
AFFLE.NS,AFFLE,Affle 3i Limited,INE00WC01027,EQ,228027662336.0,347
GRINDWELL.NS,GRINDWELL,Grindwell Norton Limited,INE536A01023,EQ,227828531200.0,348
AETHER.NS,AETHER,Aether Industries Limited,INE0BWX01014,EQ,225212612608.0,349
EMMVEE.NS,EMMVEE,Emmvee Photovoltaic Power Limited,INE1C6T01020,EQ,224389021696.0,350
CREDITACC.NS,CREDITACC,CREDITACCESS GRAMEEN LIMITED,INE741K01010,EQ,223033196544.0,351
BELRISE.NS,BELRISE,Belrise Industries Limited,INE894V01022,EQ,222319214592.0,352
CUB.NS,CUB,City Union Bank Limited,INE491A01021,EQ,220192571392.0,353
ANANTRAJ.NS,ANANTRAJ,Anant Raj Limited,INE242C01024,EQ,218139410432.0,354
CEMPRO.NS,CEMPRO,Cemindia Projects Limited,INE686A01026,EQ,217843826688.0,355
HAPPYFORGE.NS,HAPPYFORGE,Happy Forgings Limited,INE330T01021,EQ,217731743744.0,356
TENNIND.NS,TENNIND,Tenneco Clean Air India Limited,INE19RI01016,EQ,216937316352.0,357
SAGILITY.NS,SAGILITY,SAGILITY LIMITED,INE0W2G01015,EQ,216932777984.0,358
PFIZER.NS,PFIZER,Pfizer Limited,INE182A01018,EQ,215188176896.0,359
CARBORUNIV.NS,CARBORUNIV,Carborundum Universal Limited,INE120A01034,EQ,212756414464.0,360
SHRIPISTON.NS,SHRIPISTON,SPR Auto Technologies Limited,INE526E01018,EQ,212087324672.0,361
RAMCOCEM.NS,RAMCOCEM,The Ramco Cements Limited,INE331A01037,EQ,211635273728.0,362
BRIGADE.NS,BRIGADE,Brigade Enterprises Limited,INE791I01019,EQ,209477779456.0,363
GRANULES.NS,GRANULES,Granules India Limited,INE101D01020,EQ,207319302144.0,364
IGL.NS,IGL,Indraprastha Gas Limited,INE203G01027,EQ,206654226432.0,365
AADHARHFC.NS,AADHARHFC,Aadhar Housing Finance Limited,INE883F01010,EQ,206439186432.0,366
LMW.NS,LMW,LMW Limited,INE269B01029,EQ,201919381504.0,367
CHENNPETRO.NS,CHENNPETRO,Chennai Petroleum Corporation Limited,INE178A01016,EQ,199705067520.0,368
FINCABLES.NS,FINCABLES,Finolex Cables Limited,INE235A01022,EQ,198499975168.0,369
ELGIEQUIP.NS,ELGIEQUIP,Elgi Equipments Limited,INE285A01027,EQ,198239584256.0,370
JINDALSAW.NS,JINDALSAW,Jindal Saw Limited,INE324A01032,EQ,196769873920.0,371
CESC.NS,CESC,CESC Limited,INE486A01021,EQ,196330242048.0,372
AARTIIND.NS,AARTIIND,Aarti Industries Limited,INE769A01020,EQ,195999350784.0,373
INOXINDIA.NS,INOXINDIA,INOX India Limited,INE616N01034,EQ,192981352448.0,374
CAPLIPOINT.NS,CAPLIPOINT,Caplin Point Laboratories Limited,INE475E01026,EQ,191336644608.0,375
GESHIP.NS,GESHIP,The Great Eastern Shipping Company Limited,INE017A01032,EQ,191254265856.0,376
KAJARIACER.NS,KAJARIACER,Kajaria Ceramics Limited,INE217B01036,EQ,191007391744.0,377
PINELABS.NS,PINELABS,Pine Labs Limited,INE15B701018,EQ,190467358720.0,378
ATUL.NS,ATUL,Atul Limited,INE100A01010,EQ,190179016704.0,379
CAMS.NS,CAMS,Computer Age Management Services Limited,INE596I01020,EQ,189202726912.0,380
SUNTV.NS,SUNTV,Sun TV Network Limited,INE424H01027,EQ,186993147904.0,381
HBLENGINE.NS,HBLENGINE,HBL Engineering Limited,INE292B01021,EQ,186857111552.0,382
EIHOTEL.NS,EIHOTEL,EIH Limited,INE230A01023,EQ,186233438208.0,383
FSL.NS,FSL,Firstsource Solutions Limited,INE684F01012,EQ,186109247488.0,384
THELEELA.NS,THELEELA,Leela Palaces Hotels & Resorts Limited,INE0AQ201015,EQ,185430114304.0,385
TRITURBINE.NS,TRITURBINE,Triveni Turbine Limited,INE152M01016,EQ,184476467200.0,386
AZAD.NS,AZAD,Azad Engineering Limited,INE02IJ01035,EQ,184090263552.0,387
CASTROLIND.NS,CASTROLIND,Castrol India Limited,INE172A01027,EQ,183225040896.0,388
RATNAMANI.NS,RATNAMANI,Ratnamani Metals & Tubes Limited,INE703B01027,EQ,183017226240.0,389
ERIS.NS,ERIS,Eris Lifesciences Limited,INE406M01024,EQ,182209347584.0,390
BAYERCROP.NS,BAYERCROP,Bayer Cropscience Limited,INE462A01022,EQ,181957050368.0,391
DEEPAKFERT.NS,DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,INE501A01019,EQ,181498527744.0,392
WELSPUNLIV.NS,WELSPUNLIV,Welspun Living Limited,INE192B01031,EQ,180567523328.0,393
GMDCLTD.NS,GMDCLTD,Gujarat Mineral Development Corporation Limited,INE131A01031,EQ,180512702464.0,394
ECLERX.NS,ECLERX,eClerx Services Limited,INE738I01010,EQ,179955417088.0,395
TBOTEK.NS,TBOTEK,TBO Tek Limited,INE673O01025,EQ,179685408768.0,396
SARDAEN.NS,SARDAEN,Sarda Energy & Minerals Limited,INE385C01021,EQ,179097780224.0,397
ASTRAZEN.NS,ASTRAZEN,AstraZeneca Pharma India Limited,INE203A01020,EQ,177662492672.0,398
SHILPAMED.NS,SHILPAMED,Shilpa Medicare Limited,INE790G01031,EQ,176766844928.0,399
ONESOURCE.NS,ONESOURCE,Onesource Specialty Pharma Limited,INE013P01021,EQ,175701786624.0,400
POLYMED.NS,POLYMED,Poly Medicure Limited,INE205C01021,EQ,175659417600.0,401
CHOICEIN.NS,CHOICEIN,Choice International Limited,INE102B01014,EQ,175191441408.0,402
DEVYANI.NS,DEVYANI,Devyani International Limited,INE872J01023,EQ,172537593856.0,403
PARADEEP.NS,PARADEEP,Paradeep Phosphates Limited,INE088F01024,EQ,172269748224.0,404
OLAELEC.NS,OLAELEC,Ola Electric Mobility Limited,INE0LXG01040,EQ,172240175104.0,405
COHANCE.NS,COHANCE,Cohance Lifesciences Limited,INE03QK01018,EQ,172130549760.0,406
INDIACEM.NS,INDIACEM,The India Cements Limited,INE383A01012,EQ,171876515840.0,407
VTL.NS,VTL,Vardhman Textiles Limited,INE825A01020,EQ,171586781184.0,408
TRAVELFOOD.NS,TRAVELFOOD,Travel Food Services Limited,INE103V01028,EQ,170880466944.0,409
ABDL.NS,ABDL,Allied Blenders and Distillers Limited,INE552Z01027,EQ,170623188992.0,410
JSWCEMENT.NS,JSWCEMENT,JSW Cement Limited,INE718I01012,EQ,169117204480.0,411
THANGAMAYL.NS,THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,EQ,169101737984.0,412
CHAMBLFERT.NS,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,INE085A01013,EQ,168894971904.0,413
ARE&M.NS,ARE&M,Amara Raja Energy & Mobility Limited,INE885A01032,EQ,168630403072.0,414
PGEL.NS,PGEL,PG Electroplast Limited,INE457L01029,EQ,167844085760.0,415
GRWRHITECH.NS,GRWRHITECH,Garware Hi-Tech Films Limited,INE291A01017,EQ,167842430976.0,416
ZYDUSWELL.NS,ZYDUSWELL,Zydus Wellness Limited,INE768C01028,EQ,167527514112.0,417
SAMMAANCAP.NS,SAMMAANCAP,Sammaan Capital Limited,INE148I01020,EQ,167478542336.0,418
CENTURYPLY.NS,CENTURYPLY,Century Plyboards (India) Limited,INE348B01021,EQ,167474003968.0,419
HORIZONIND.NS,HORIZONIND,Horizon Industrial Parks Limited,INE685T01010,EQ,167352500224.0,420
TATACHEM.NS,TATACHEM,Tata Chemicals Limited,INE092A01019,EQ,167056424960.0,421
BASF.NS,BASF,BASF India Limited,INE373A01013,EQ,166593445888.0,422
KPITTECH.NS,KPITTECH,KPIT Technologies Limited,INE04I401011,EQ,165895274496.0,423
ALIVUS.NS,ALIVUS,Alivus Life Sciences Limited,INE03Q201024,EQ,165766004736.0,424
EMAMILTD.NS,EMAMILTD,Emami Limited,INE548C01032,EQ,165608095744.0,425
MINDACORP.NS,MINDACORP,Minda Corporation Limited,INE842C01021,EQ,165411651584.0,426
BEML.NS,BEML,BEML Limited,INE258A01024,EQ,165320343552.0,427
J&KBANK.NS,J&KBANK,The Jammu & Kashmir Bank Limited,INE168A01041,EQ,165188370432.0,428
KFINTECH.NS,KFINTECH,Kfin Technologies Limited,INE138Y01010,EQ,164219830272.0,429
PSB.NS,PSB,Punjab & Sind Bank,INE608A01012,EQ,164191846400.0,430
ZENTEC.NS,ZENTEC,Zen Technologies Limited,INE251B01027,EQ,163703685120.0,431
SYNGENE.NS,SYNGENE,Syngene International Limited,INE398R01022,EQ,162369781760.0,432
ASTRAMICRO.NS,ASTRAMICRO,Astra Microwave Products Limited,INE386C01029,EQ,162033156096.0,433
FINEORG.NS,FINEORG,Fine Organic Industries Limited,INE686Y01026,EQ,161961328640.0,434
AEQUS.NS,AEQUS,Aequs Limited,INE947N01017,EQ,161087569920.0,435
AGARWALEYE.NS,AGARWALEYE,Dr. Agarwal's Health Care Limited,INE943P01029,EQ,160963985408.0,436
NAVA.NS,NAVA,NAVA LIMITED,INE725A01030,EQ,160029114368.0,437
APLLTD.NS,APLLTD,Alembic Pharmaceuticals Limited,INE901L01018,EQ,159894274048.0,438
FIVESTAR.NS,FIVESTAR,Five-Star Business Finance Limited,INE128S01021,EQ,158767185920.0,439
KANSAINER.NS,KANSAINER,Kansai Nerolac Paints Limited,INE531A01024,EQ,158334615552.0,440
DCMSHRIRAM.NS,DCMSHRIRAM,DCM Shriram Limited,INE499A01024,EQ,158308073472.0,441
VOGL.NS,VOGL,Vedanta Oil and Gas Limited,INE704J01044,EQ,157415555072.0,442
MAHSCOOTER.NS,MAHSCOOTER,Maharashtra Scooters Limited,INE288A01013,EQ,156525674496.0,443
GPIL.NS,GPIL,Godawari Power And Ispat limited,INE177H01039,EQ,156045803520.0,444
NATCOPHARM.NS,NATCOPHARM,Natco Pharma Limited,INE987B01026,EQ,155716042752.0,445
BIKAJI.NS,BIKAJI,Bikaji Foods International Limited,INE00E101023,EQ,155155677184.0,446
CONCORDBIO.NS,CONCORDBIO,Concord Biotech Limited,INE338H01029,EQ,154947059712.0,447
HONASA.NS,HONASA,Honasa Consumer Limited,INE0J5401028,EQ,153443303424.0,448
INGERRAND.NS,INGERRAND,Ingersoll Rand (India) Limited,INE177A01018,EQ,153426804736.0,449
ABREL.NS,ABREL,Aditya Birla Real Estate Limited,INE055A01016,EQ,153371459584.0,450
LTFOODS.NS,LTFOODS,LT Foods Limited,INE818H01020,EQ,152565579776.0,451
KIRLOSBROS.NS,KIRLOSBROS,Kirloskar Brothers Limited,INE732A01036,EQ,152044273664.0,452
JBMA.NS,JBMA,JBM Auto Limited,INE927D01051,EQ,151722901504.0,453
NIVABUPA.NS,NIVABUPA,Niva Bupa Health Insurance Company Limited,INE995S01015,EQ,151300947968.0,454
VISL.NS,VISL,Vedanta Iron and Steel Limited,INE1CLE01013,EQ,150901866496.0,455
SHAILY.NS,SHAILY,Shaily Engineering Plastics Limited,INE151G01028,EQ,150422847488.0,456
CROMPTON.NS,CROMPTON,Crompton Greaves Consumer Electricals Limited,INE299U01018,EQ,150032171008.0,457
USHAMART.NS,USHAMART,Usha Martin Limited,INE228A01035,EQ,149901918208.0,458
CCL.NS,CCL,CCL Products (India) Limited,INE421D01022,EQ,149748908032.0,459
VIJAYA.NS,VIJAYA,Vijaya Diagnostic Centre Limited,INE043W01024,EQ,149604171776.0,460
MARKSANS.NS,MARKSANS,Marksans Pharma Limited,INE750C01026,EQ,149408088064.0,461
AVALON.NS,AVALON,Avalon Technologies Limited,INE0LCL01028,EQ,149103788032.0,462
LALITHAA.NS,LALITHAA,Lalithaa Jewellery Mart Limited,INE0K9O01026,EQ,148457422848.0,463
CIEINDIA.NS,CIEINDIA,CIE Automotive India Limited,INE536H01010,EQ,147932364800.0,464
ARVIND.NS,ARVIND,Arvind Limited,INE034A01011,EQ,147813269504.0,465
JNPR.NS,JNPR,Juniper Green Energy Limited,INE05C901015,EQ,146932482048.0,466
CLEANMAX.NS,CLEANMAX,Clean Max Enviro Energy Solutions Limited,INE647U01026,EQ,146694504448.0,467
IGIL.NS,IGIL,International Gemological Institute Limited,INE0Q9301021,EQ,146480529408.0,468
RAINBOW.NS,RAINBOW,Rainbow Childrens Medicare Limited,INE961O01016,EQ,146372280320.0,469
CARTRADE.NS,CARTRADE,Cartrade Tech Limited,INE290S01011,EQ,146244386816.0,470
CANHLIFE.NS,CANHLIFE,Canara HSBC Life Insurance Company Limited,INE01TY01017,EQ,146092703744.0,471
SKFINDUS.NS,SKFINDUS,SKF India (Industrial) Limited,INE2J8701016,EQ,145950752768.0,472
VGUARD.NS,VGUARD,V-Guard Industries Limited,INE951I01027,EQ,145593942016.0,473
FRACTAL.NS,FRACTAL,Fractal Analytics Limited,INE212S01015,EQ,145190141952.0,474
NAZARA.NS,NAZARA,Nazara Technologies Limited,INE418L01047,EQ,144107143168.0,475
APOLLO.NS,APOLLO,Apollo Micro Systems Limited,INE713T01028,EQ,143976235008.0,476
SHADOWFAX.NS,SHADOWFAX,Shadowfax Technologies Limited,INE12UN01015,EQ,143960211456.0,477
NSLNISP.NS,NSLNISP,NMDC Steel Limited,INE0NNS01018,EQ,143658303488.0,478
ANURAS.NS,ANURAS,Anupam Rasayan India Limited,INE930P01018,EQ,143496347648.0,479
EIDPARRY.NS,EIDPARRY,EID Parry India Limited,INE126A01031,EQ,143307718656.0,480
VEDPOWER.NS,VEDPOWER,Vedanta Power Limited,INE694L01019,EQ,143048261632.0,481
ENGINERSIN.NS,ENGINERSIN,Engineers India Limited,INE510A01028,EQ,142601388032.0,482
HEG.NS,HEG,HEG Limited,INE545A01024,EQ,142291976192.0,483
CEATLTD.NS,CEATLTD,CEAT Limited,INE482A01020,EQ,142040498176.0,484
JSWDULUX.NS,JSWDULUX,JSW Dulux Limited,INE133A01011,EQ,141666811904.0,485
PRUDENT.NS,PRUDENT,Prudent Corporate Advisory Services Limited,INE00F201020,EQ,141664681984.0,486
TMB.NS,TMB,Tamilnad Mercantile Bank Limited,INE668A01016,EQ,140307300352.0,487
TI.NS,TI,Tilaknagar Industries Limited,INE133E01013,EQ,140195299328.0,488
JUBLPHARMA.NS,JUBLPHARMA,Jubilant Pharmova Limited,INE700A01033,EQ,139800444928.0,489
GALLANTT.NS,GALLANTT,Gallantt Ispat Limited,INE297H01019,EQ,139424186368.0,490
INDGN.NS,INDGN,Indegene Limited,INE065X01017,EQ,139415781376.0,491
SCI.NS,SCI,Shipping Corporation Of India Limited,INE109A01011,EQ,139297193984.0,492
BALRAMCHIN.NS,BALRAMCHIN,Balrampur Chini Mills Limited,INE119A01028,EQ,138564616192.0,493
KSB.NS,KSB,Ksb Limited,INE999A01023,EQ,138161029120.0,494
UTLSOLAR.NS,UTLSOLAR,Fujiyama Power Systems Limited,INE12UR01024,EQ,137967681536.0,495
VINATIORGA.NS,VINATIORGA,Vinati Organics Limited,INE410B01037,EQ,137477095424.0,496
VENTIVE.NS,VENTIVE,Ventive Hospitality Limited,INE781S01027,EQ,137112281088.0,497
RKFORGE.NS,RKFORGE,Ramkrishna Forgings Limited,INE399G01023,EQ,136583479296.0,498
GRAPHITE.NS,GRAPHITE,Graphite India Limited,INE371A01025,EQ,135981416448.0,499
SOBHA.NS,SOBHA,Sobha Limited,INE671H01015,EQ,135852752896.0,500
ACE.NS,ACE,Action Construction Equipment Limited,INE731H01025,EQ,135763206144.0,501
LUMAXTECH.NS,LUMAXTECH,Lumax Auto Technologies Limited,INE872H01027,EQ,135327121408.0,502
PRIVISCL.NS,PRIVISCL,Privi Speciality Chemicals Limited,INE959A01019,EQ,135078830080.0,503
LLOYDSENGG.NS,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,EQ,134408650752.0,504
ATLANTAELE.NS,ATLANTAELE,Atlanta Electricals Limited,INE0Z4F01028,EQ,134192300032.0,505
DOMS.NS,DOMS,DOMS Industries Limited,INE321T01012,EQ,133447573504.0,506
MANYAVAR.NS,MANYAVAR,Vedant Fashions Limited,INE825V01034,EQ,133102936064.0,507
SEDEMAC.NS,SEDEMAC,SEDEMAC Mechatronics Limited,INE00XB01019,EQ,133023883264.0,508
GRAVITA.NS,GRAVITA,Gravita India Limited,INE024L01027,EQ,132985634816.0,509
BBOX.NS,BBOX,Black Box Limited,INE676A01027,EQ,132471250944.0,510
UJJIVANSFB.NS,UJJIVANSFB,Ujjivan Small Finance Bank Limited,INE551W01018,EQ,132208476160.0,511
SPLPETRO.NS,SPLPETRO,Supreme Petrochem Limited,INE663A01033,EQ,131788775424.0,512
WABAG.NS,WABAG,VA Tech Wabag Limited,INE956G01038,EQ,130335703040.0,513
SUDEEPPHRM.NS,SUDEEPPHRM,Sudeep Pharma Limited,INE0QPI01025,EQ,130128109568.0,514
JSWHL.NS,JSWHL,JSW Holdings Limited,INE824G01012,EQ,128497713152.0,515
APTUS.NS,APTUS,Aptus Value Housing Finance India Limited,INE852O01025,EQ,128284459008.0,516
PCBL.NS,PCBL,PCBL Chemical Limited,INE602A01031,EQ,126734303232.0,517
MOLBIO.NS,MOLBIO,Molbio Diagnostics Limited,INE869T01028,EQ,126158987264.0,518
SKYGOLD.NS,SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,INE01IU01018,EQ,125664673792.0,519
VARROC.NS,VARROC,Varroc Engineering Limited,INE665L01035,EQ,125578125312.0,520
PARKHOSPS.NS,PARKHOSPS,Park Medi World Limited,INE119201023,EQ,125497507840.0,521
HOMEFIRST.NS,HOMEFIRST,Home First Finance Company India Limited,INE481N01025,EQ,125293608960.0,522
KTKBANK.NS,KTKBANK,The Karnataka Bank Limited,INE614B01018,EQ,124932284416.0,523
ASKAUTOLTD.NS,ASKAUTOLTD,ASK Automotive Limited,INE491J01022,EQ,124810969088.0,524
TEGA.NS,TEGA,Tega Industries Limited,INE011K01018,EQ,124614303744.0,525
INOXWIND.NS,INOXWIND,Inox Wind Limited,INE066P01011,EQ,124070191104.0,526
TRIDENT.NS,TRIDENT,Trident Limited,INE064C01022,EQ,123924611072.0,527
JMFINANCIL.NS,JMFINANCIL,JM Financial Limited,INE780C01023,EQ,123725340672.0,528
AMAGI.NS,AMAGI,Amagi Media Labs Limited,INE121R01077,EQ,123486265344.0,529
METROPOLIS.NS,METROPOLIS,Metropolis Healthcare Limited,INE112L01020,EQ,122026213376.0,530
BLUESTONE.NS,BLUESTONE,BlueStone Jewellery and Lifestyle Limited,INE304W01038,EQ,121389957120.0,531
PVRINOX.NS,PVRINOX,PVR INOX Limited,INE191H01014,EQ,119892336640.0,532
TECHNOE.NS,TECHNOE,Techno Electric & Engineering Company Limited,INE285K01026,EQ,119265214464.0,533
MANORAMA.NS,MANORAMA,Manorama Industries Limited,INE00VM01036,EQ,119263444992.0,534
SOUTHBANK.NS,SOUTHBANK,The South Indian Bank Limited,INE683A01023,EQ,118837690368.0,535
EDELWEISS.NS,EDELWEISS,Edelweiss Financial Services Limited,INE532F01054,EQ,118713999360.0,536
BLUEDART.NS,BLUEDART,Blue Dart Express Limited,INE233B01017,EQ,118390530048.0,537
AKUMS.NS,AKUMS,Akums Drugs and Pharmaceuticals Limited,INE09XN01023,EQ,118286647296.0,538
GODREJAGRO.NS,GODREJAGRO,Godrej Agrovet Limited,INE850D01014,EQ,117236260864.0,539
VIYASH.NS,VIYASH,Viyash Scientific Limited,INE807F01027,EQ,116820500480.0,540
NUVOCO.NS,NUVOCO,Nuvoco Vistas Corporation Limited,INE118D01016,EQ,116022181888.0,541
PARAS.NS,PARAS,Paras Defence and Space Technologies Limited,INE045601023,EQ,116021575680.0,542
JPPOWER.NS,JPPOWER,Jaiprakash Power Ventures Limited,INE351F01018,EQ,115275177984.0,543
CYIENT.NS,CYIENT,Cyient Limited,INE136B01020,EQ,115274973184.0,544
IRCON.NS,IRCON,Ircon International Limited,INE962Y01021,EQ,115119128576.0,545
UTIAMC.NS,UTIAMC,UTI Asset Management Company Limited,INE094J01016,EQ,114104090624.0,546
KEC.NS,KEC,KEC International Limited,INE389H01022,EQ,113347960832.0,547
AVANTIFEED.NS,AVANTIFEED,Avanti Feeds Limited,INE871C01038,EQ,112641073152.0,548
TITAGARH.NS,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,EQ,112499720192.0,549
LLOYDSENT.NS,LLOYDSENT,Lloyds Enterprises Limited,INE080I01025,EQ,112247365632.0,550
VOLTAMP.NS,VOLTAMP,Voltamp Transformers Limited,INE540H01012,EQ,111677833216.0,551
QPOWER.NS,QPOWER,Quality Power Electrical Equipments Limited,INE0SII01026,EQ,110837989376.0,552
RATEGAIN.NS,RATEGAIN,Rategain Travel Technologies Limited,INE0CLI01024,EQ,110575370240.0,553
TEMBO.NS,TEMBO,Tembo Global Industries Limited,INE869Y01028,EQ,110289002496.0,554
SIGNATURE.NS,SIGNATURE,Signatureglobal (India) Limited,INE903U01023,EQ,109629587456.0,555
