symbol,sector,industry,sector_key,industry_key
SHANTIGOLD.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
RGL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
PNGSREVA.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
LGHL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
RADHIKAJWE.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
MVGJL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
RBZJEWEL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
SILGO.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
MOKSH.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
KANANIIND.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
AURUS.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
RAMBHAJO.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
TIMEX.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
VMM.NS,Consumer Cyclical,Department Stores,consumer-cyclical,department-stores
VMART.NS,Consumer Cyclical,Department Stores,consumer-cyclical,department-stores
SHOPERSTOP.NS,Consumer Cyclical,Department Stores,consumer-cyclical,department-stores
PATELRMART.NS,Consumer Cyclical,Department Stores,consumer-cyclical,department-stores
SPENCERS.NS,Consumer Cyclical,Department Stores,consumer-cyclical,department-stores
KPRMILL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
VTL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
WELSPUNLIV.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
ARVIND.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
TRIDENT.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
ICIL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
GARFIBRES.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
ALOKINDS.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
KUSUMGAR.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SANATHAN.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MAYURUNIQ.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
JINDWORLD.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
GANECOS.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
FILATEX.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SANGAMIND.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
NITINSPIN.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SIYSIL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
BOMDYEING.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SPORTKING.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SUMEETINDS.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
AYMSYNTEX.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
PASHUPATI.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
FAZE3Q.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
INDORAMA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
CENTENKA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
GHCLTEXTIL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
HIMATSEIDE.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
PRECOT.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
AMBIKCO.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MAFATIND.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
BORANA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SARLAPOLY.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
GLOSTERLTD.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
CHEVIOT.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
NAHARINDUS.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
THOMASCOTT.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
BANSWRAS.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
ABCOTS.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
DONEAR.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SOMATEX.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MANOMAY.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
NDL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
BELLACASA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
VGL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
VARDMNPOLY.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
AXITA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
RNBDENIMS.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SHIVATEX.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
TTL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SRTL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MODTHREAD.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
LAGNAM.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MHLXMIRU.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SALONA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
INDIANCARD.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
BSL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
WEIZMANIND.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
LAMBODHARA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SURYALAXMI.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
ZENITHEXPO.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SIL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
RELCHEMQ.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
GLOBE.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
LOYALTEX.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SELMC.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
FIBERWEB.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
DIGJAMLMTD.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
NAGREEKEXP.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
PIONEEREMB.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
PARASPETRO.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
DELTAMAGNT.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
LEMERITE.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
VINNY.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MITTAL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
AKSHAR.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MOHITIND.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
SGL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
LAXMICOT.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
VCL.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
MFML.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
VIVIDHA.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
RAJPALAYAM.NS,Consumer Cyclical,Textile Manufacturing,consumer-cyclical,textile-manufacturing
DMART.NS,Consumer Defensive,Discount Stores,consumer-defensive,discount-stores
VBL.NS,Consumer Defensive,Beverages - Non-Alcoholic,consumer-defensive,beverages-non-alcoholic
VINCOFE.NS,Consumer Defensive,Beverages - Non-Alcoholic,consumer-defensive,beverages-non-alcoholic
RAMANEWS.NS,Consumer Defensive,Beverages - Non-Alcoholic,consumer-defensive,beverages-non-alcoholic
HINDUNILVR.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
GODREJCP.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
MARICO.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
DABUR.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
COLPAL.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
CUPID.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
PGHH.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
GILLETTE.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
EMAMILTD.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
HONASA.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
JYOTHYLAB.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
BAJAJCON.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
ALLTIME.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
KAYA.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
JHS.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
AMBICAAGAR.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
NKIND.NS,Consumer Defensive,Household & Personal Products,consumer-defensive,household-personal-products
ITC.NS,Consumer Defensive,Tobacco,consumer-defensive,tobacco
GODFRYPHLP.NS,Consumer Defensive,Tobacco,consumer-defensive,tobacco
VSTIND.NS,Consumer Defensive,Tobacco,consumer-defensive,tobacco
NESTLEIND.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
BRITANNIA.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
TATACONSUM.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
PATANJALI.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
AWL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
HATSUN.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
ZYDUSWELL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
BIKAJI.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
CCL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
AVANTIFEED.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
LTFOODS.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GODREJAGRO.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
BBTC.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
MANORAMA.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
KRBL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
ORKLAINDIA.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
KWIL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GAEL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GOKULAGRO.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
BECTORFOOD.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
VADILALIND.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GOPAL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
ADFFOODS.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
HERITGFOOD.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
PARAGMILK.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
DIAMONDYD.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
SUNDROP.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
TASTYBITE.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GRMOVER.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
SKMEGGPROD.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
CLSEL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
HMAAGRO.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
KRISHIVAL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GANESHCP.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
MUKKA.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
SCPL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
FOODSIN.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GOKUL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
MEGASTAR.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
COASTCORP.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
MKPL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
DTIL.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
GANGESSECU.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
PALASHSECU.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
KOHINOOR.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
AJOONI.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
ROML.NS,Consumer Defensive,Packaged Foods,consumer-defensive,packaged-foods
BALRAMCHIN.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
TRIVENI.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
RENUKA.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
BANARISUG.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
BAJAJHIND.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
DALMIASUG.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
DHAMPURSUG.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
UTTAMSUGAR.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
DWARKESH.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
MAGADSUGAR.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
DAVANGERE.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
UGARSUGAR.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
DCMSRIND.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
PONNIERODE.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
KMSUGAR.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
KCPSUGIND.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
KOTARISUG.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
SAKHTISUG.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
RANASUG.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
VISHWARAJ.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
RAJSREESUG.NS,Consumer Defensive,Confectioners,consumer-defensive,confectioners
VENKEYS.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
APEX.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
KNAGRI.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
HARRMALAYA.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
HALDER.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
VIKASLIFE.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
JAYSREETEA.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
UNITEDTEA.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
PKTEA.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
ASPINWALL.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
GILLANDERS.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
NORBTEAEXP.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
GROBTEA.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
SHANTI.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
AMIRCHAND.NS,Consumer Defensive,Farm Products,consumer-defensive,farm-products
DODLA.NS,Consumer Defensive,Food Distribution,consumer-defensive,food-distribution
RETAIL.NS,Consumer Defensive,Grocery Stores,consumer-defensive,grocery-stores
UBL.NS,Consumer Defensive,Beverages - Brewers,consumer-defensive,beverages-brewers
SDBL.NS,Consumer Defensive,Beverages - Brewers,consumer-defensive,beverages-brewers
PWL.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
NIITMTS.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
CRIZAC.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
VERANDA.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
NIITLTD.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
JARO.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
GLOBAL.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
CPEDU.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
COMPUSOFT.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
LCCINFOTEC.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
KEEPLEARN.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
TREEHOUSE.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
UMESLTD.NS,Consumer Defensive,Education & Training Services,consumer-defensive,education-training-services
UNITDSPR.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
RADICO.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
ABDL.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
TI.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
PICCADIL.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
GLOBUSSPR.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
GMBREW.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
ASALCBR.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
SULA.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
BCLIND.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
RKDL.NS,Consumer Defensive,Beverages - Wineries & Distilleries,consumer-defensive,beverages-wineries-distilleries
ONGC.NS,Energy,Oil & Gas Integrated,energy,oil-gas-integrated
OIL.NS,Energy,Oil & Gas Integrated,energy,oil-gas-integrated
DEEPINDS.NS,Energy,Oil & Gas E&P,energy,oil-gas-e-p
ANTELOPUS.NS,Energy,Oil & Gas E&P,energy,oil-gas-e-p
PRABHA.NS,Energy,Oil & Gas E&P,energy,oil-gas-e-p
HINDOILEXP.NS,Energy,Oil & Gas E&P,energy,oil-gas-e-p
RELIANCE.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
IOC.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
BPCL.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
HINDPETRO.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
AEGISLOG.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
PETRONET.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
MRPL.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
CASTROLIND.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
CHENNPETRO.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
TRUALT.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
PANAMAPET.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
CONFIPET.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
GANDHAR.NS,Energy,Oil & Gas Refining & Marketing,energy,oil-gas-refining-marketing
AEGISVOPAK.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
ASIANENE.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
JINDRILL.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
DOLPHIN.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
LIKHITHA.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
SOUTHWEST.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
ALPHAGEO.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
AAKASH.NS,Energy,Oil & Gas Equipment & Services,energy,oil-gas-equipment-services
ADANIENT.NS,Energy,Thermal Coal,energy,thermal-coal
COALINDIA.NS,Energy,Thermal Coal,energy,thermal-coal
GMDCLTD.NS,Energy,Thermal Coal,energy,thermal-coal
GMRP&UI.NS,Energy,Thermal Coal,energy,thermal-coal
REFEX.NS,Energy,Thermal Coal,energy,thermal-coal
ANMOL.NS,Energy,Thermal Coal,energy,thermal-coal
BAJFINANCE.NS,Financial Services,Credit Services,financial-services,credit-services
SHRIRAMFIN.NS,Financial Services,Credit Services,financial-services,credit-services
CHOLAFIN.NS,Financial Services,Credit Services,financial-services,credit-services
TATACAP.NS,Financial Services,Credit Services,financial-services,credit-services
PFC.NS,Financial Services,Credit Services,financial-services,credit-services
MUTHOOTFIN.NS,Financial Services,Credit Services,financial-services,credit-services
IRFC.NS,Financial Services,Credit Services,financial-services,credit-services
RECLTD.NS,Financial Services,Credit Services,financial-services,credit-services
LTF.NS,Financial Services,Credit Services,financial-services,credit-services
SBICARD.NS,Financial Services,Credit Services,financial-services,credit-services
HDBFS.NS,Financial Services,Credit Services,financial-services,credit-services
SUNDARMFIN.NS,Financial Services,Credit Services,financial-services,credit-services
PIRAMALFIN.NS,Financial Services,Credit Services,financial-services,credit-services
M&MFIN.NS,Financial Services,Credit Services,financial-services,credit-services
POONAWALLA.NS,Financial Services,Credit Services,financial-services,credit-services
HUDCO.NS,Financial Services,Credit Services,financial-services,credit-services
IREDA.NS,Financial Services,Credit Services,financial-services,credit-services
MANAPPURAM.NS,Financial Services,Credit Services,financial-services,credit-services
CHOLAHLDNG.NS,Financial Services,Credit Services,financial-services,credit-services
CGCL.NS,Financial Services,Credit Services,financial-services,credit-services
CREDITACC.NS,Financial Services,Credit Services,financial-services,credit-services
IIFL.NS,Financial Services,Credit Services,financial-services,credit-services
IFCI.NS,Financial Services,Credit Services,financial-services,credit-services
FIVESTAR.NS,Financial Services,Credit Services,financial-services,credit-services
SBFC.NS,Financial Services,Credit Services,financial-services,credit-services
PAISALO.NS,Financial Services,Credit Services,financial-services,credit-services
FEDFINA.NS,Financial Services,Credit Services,financial-services,credit-services
MASFIN.NS,Financial Services,Credit Services,financial-services,credit-services
KISSHT.NS,Financial Services,Credit Services,financial-services,credit-services
NORTHARC.NS,Financial Services,Credit Services,financial-services,credit-services
INDOSTAR.NS,Financial Services,Credit Services,financial-services,credit-services
AYE.NS,Financial Services,Credit Services,financial-services,credit-services
MUTHOOTMF.NS,Financial Services,Credit Services,financial-services,credit-services
TFCILTD.NS,Financial Services,Credit Services,financial-services,credit-services
FUSION.NS,Financial Services,Credit Services,financial-services,credit-services
SATIN.NS,Financial Services,Credit Services,financial-services,credit-services
SPANDANA.NS,Financial Services,Credit Services,financial-services,credit-services
MUFIN.NS,Financial Services,Credit Services,financial-services,credit-services
ARMANFIN.NS,Financial Services,Credit Services,financial-services,credit-services
PFS.NS,Financial Services,Credit Services,financial-services,credit-services
UGROCAP.NS,Financial Services,Credit Services,financial-services,credit-services
